Year,Exporter,Importer,Weight,Exporter_region,Import_region
2002,Serbia and Montenegro,Seychelles,1.761,,Sub-Saharan Africa
2002,Nicaragua,Denmark,1.76,Latin America and the Caribbean,Europe
2002,Nicaragua,Canada,1.752,Latin America and the Caribbean,Northern America
2002,Morocco,Qatar,1.75,Northern Africa and Western Asia,Northern Africa and Western Asia
2002,Lebanon,Denmark,1.75,Northern Africa and Western Asia,Europe
2002,Morocco,Qatar,1.75,Northern Africa and Western Asia,Northern Africa and Western Asia
2002,United States,Denmark,1.7495465,Northern America,Europe
2002,New Zealand,Niue,1.748,Australia and New Zealand,Oceania (excl. Australia and New Zealand)
2002,Japan,Indonesia,1.745,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2002,Italy,Mozambique,1.741,Europe,Sub-Saharan Africa
2002,Germany,Mauritius,1.737,Europe,Sub-Saharan Africa
2002,France,United Arab Emirates,1.732,Europe,Northern Africa and Western Asia
2002,Italy,Senegal,1.729,Europe,Sub-Saharan Africa
2002,Mauritius,France,1.725,Sub-Saharan Africa,Europe
2002,Vietnam,Canada,1.725,Eastern and South-Eastern Asia (excl. China),Northern America
2002,Germany,Ukraine,1.7165177,Europe,Europe
2002,Nicaragua,Iceland,1.716,Latin America and the Caribbean,Europe
2002,Austria,Malta,1.715,Europe,Europe
2002,Trinidad and Tobago,Barbados,1.71334,Latin America and the Caribbean,Latin America and the Caribbean
2002,Italy,Qatar,1.7112457,Europe,Northern Africa and Western Asia
2002,Italy,Uzbekistan,1.71,Europe,Central and Southern Asia
2002,Italy,Andorra,1.7074895,Europe,Europe
2002,Cuba,"Areas, nes",1.706,Latin America and the Caribbean,
2002,Sweden,Canada,1.704,Europe,Northern America
2002,Mauritius,Seychelles,1.7024099,Sub-Saharan Africa,Sub-Saharan Africa
2002,China,Australia,1.702,China,Australia and New Zealand
2002,Italy,Ukraine,1.7,Europe,Europe
2002,Greece,Austria,1.6965996,Europe,Europe
2002,Albania,Bulgaria,1.695,Europe,Europe
2002,Norway,Sweden,1.6944534,Europe,Europe
2002,Switzerland,Philippines,1.69,Europe,Eastern and South-Eastern Asia (excl. China)
2002,Belgium,Senegal,1.688,Europe,Sub-Saharan Africa
2002,India,Qatar,1.687,Central and Southern Asia,Northern Africa and Western Asia
2002,China,"China, Macao SAR",1.685855,China,China
2002,Switzerland,Greece,1.6836352,Europe,Europe
2002,United Kingdom,Iceland,1.682,Europe,Europe
2002,Malta,Cyprus,1.68,Europe,Northern Africa and Western Asia
2002,United States,Ethiopia,1.68,Northern America,Sub-Saharan Africa
2002,Australia,Norfolk Islands,1.68,Australia and New Zealand,Australia and New Zealand
2002,North Macedonia,United States,1.6716125,Europe,Northern America
2002,Japan,Singapore,1.664,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2002,France,Finland,1.6622189,Europe,Europe
2002,Netherlands,Singapore,1.656,Europe,Eastern and South-Eastern Asia (excl. China)
2002,Belgium,Gambia,1.656,Europe,Sub-Saharan Africa
2002,Canada,Bermuda,1.655,Northern America,Northern America
2002,Italy,Nigeria,1.6453049,Europe,Sub-Saharan Africa
2002,Zimbabwe,Australia,1.644,Sub-Saharan Africa,Australia and New Zealand
2002,United States,"Other Asia, nes",1.6437284,Northern America,
2002,Italy,Cote d'Ivoire,1.6424792,Europe,Sub-Saharan Africa
2002,Belgium,Serbia and Montenegro,1.64,Europe,
2002,Lebanon,Sweden,1.64,Northern Africa and Western Asia,Europe
2002,Canada,Russian Federation,1.638,Northern America,Europe
2002,Mexico,Panama,1.637,Latin America and the Caribbean,Latin America and the Caribbean
2002,Lebanon,Norway,1.632,Northern Africa and Western Asia,Europe
2002,Belgium,Slovakia,1.629,Europe,Europe
2002,Denmark,Switzerland,1.6269405,Europe,Europe
2002,United Kingdom,Cyprus,1.626,Europe,Northern Africa and Western Asia
2002,Singapore,Qatar,1.625,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2002,Yemen,Qatar,1.625,Northern Africa and Western Asia,Northern Africa and Western Asia
2002,Brazil,Qatar,1.625,Latin America and the Caribbean,Northern Africa and Western Asia
2002,"Korea, Republic",Canada,1.622,Eastern and South-Eastern Asia (excl. China),Northern America
2002,Timor-Leste,"Other Asia, nes",1.62,Eastern and South-Eastern Asia (excl. China),
