Year,Exporter,Importer,Weight,Exporter_region,Import_region
2017,Turkey,Austria,38.797604,Northern Africa and Western Asia,Europe
2017,Sri Lanka,Czech Republic,38.77175,Central and Southern Asia,Europe
2017,United Arab Emirates,Turkmenistan,38.771,Northern Africa and Western Asia,Central and Southern Asia
2017,United States,Bahamas,38.612923,Northern America,Latin America and the Caribbean
2017,Turkey,Syria,38.561,Northern Africa and Western Asia,Northern Africa and Western Asia
2017,United Kingdom,Chile,38.537598,Europe,Latin America and the Caribbean
2017,"Other Asia, nes",Germany,38.442986,,Europe
2017,Pakistan,United Arab Emirates,38.434,Central and Southern Asia,Northern Africa and Western Asia
2017,Sri Lanka,Niger,38.429115,Central and Southern Asia,Sub-Saharan Africa
2017,"Korea, Republic",United States,38.380386,Eastern and South-Eastern Asia (excl. China),Northern America
2017,Colombia,United States,38.365,Latin America and the Caribbean,Northern America
2017,Sri Lanka,Guyana,38.352,Central and Southern Asia,Latin America and the Caribbean
2017,India,Norway,38.312,Central and Southern Asia,Europe
2017,Poland,"China, Hong Kong SAR",38.305244,Europe,China
2017,United Arab Emirates,Azerbaijan,38.279465,Northern Africa and Western Asia,Northern Africa and Western Asia
2017,China,Peru,38.22457,China,Latin America and the Caribbean
2017,China,Indonesia,38.186413,China,Eastern and South-Eastern Asia (excl. China)
2017,Georgia,Germany,38.146767,Northern Africa and Western Asia,Europe
2017,Vietnam,Uzbekistan,38.135036,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2017,Rwanda,Netherlands,38.04698,Sub-Saharan Africa,Europe
2017,Sri Lanka,Sudan,37.96029,Central and Southern Asia,Northern Africa and Western Asia
2017,China,Philippines,37.954155,China,Eastern and South-Eastern Asia (excl. China)
2017,Germany,Ireland,37.901276,Europe,Europe
2017,Sri Lanka,Niger,37.8,Central and Southern Asia,Sub-Saharan Africa
2017,Poland,Slovakia,37.767143,Europe,Europe
2017,Singapore,"China, Hong Kong SAR",37.731247,Eastern and South-Eastern Asia (excl. China),China
2017,"Areas, nes",Gabon,37.631,,Sub-Saharan Africa
2017,Indonesia,Australia,37.610626,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2017,Sri Lanka,Argentina,37.60151,Central and Southern Asia,Latin America and the Caribbean
2017,Tanzania,Vietnam,37.6,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2017,United Kingdom,Israel,37.569138,Europe,Northern Africa and Western Asia
2017,United Arab Emirates,Kazakhstan,37.537,Northern Africa and Western Asia,Central and Southern Asia
2017,United States,Singapore,37.52293,Northern America,Eastern and South-Eastern Asia (excl. China)
2017,China,Philippines,37.51071,China,Eastern and South-Eastern Asia (excl. China)
2017,Iran,United Arab Emirates,37.498,Central and Southern Asia,Northern Africa and Western Asia
2017,United Arab Emirates,Iran,37.219,Northern Africa and Western Asia,Central and Southern Asia
2017,Russian Federation,Latvia,37.170685,Europe,Europe
2017,Colombia,"China, Hong Kong SAR",37.073,Latin America and the Caribbean,China
2017,Jamaica,United States,37.059795,Latin America and the Caribbean,Northern America
2017,China,Greece,37.04635,China,Europe
2017,United States,Brazil,37.034,Northern America,Latin America and the Caribbean
2017,Mauritius,France,37.01698,Sub-Saharan Africa,Europe
2017,Spain,France,36.933456,Europe,Europe
2017,United Arab Emirates,Vietnam,36.92,Northern Africa and Western Asia,Eastern and South-Eastern Asia (excl. China)
2017,United States,Cayman Islands,36.886,Northern America,Latin America and the Caribbean
2017,Poland,Czech Republic,36.769962,Europe,Europe
2017,Morocco,United Arab Emirates,36.52252,Northern Africa and Western Asia,Northern Africa and Western Asia
2017,Sri Lanka,Spain,36.473488,Central and Southern Asia,Europe
2017,France,United States,36.45856,Europe,Northern America
2017,"Other Asia, nes",India,36.423004,,Central and Southern Asia
2017,Argentina,Australia,36.367188,Latin America and the Caribbean,Australia and New Zealand
2017,United Arab Emirates,Singapore,36.301746,Northern Africa and Western Asia,Eastern and South-Eastern Asia (excl. China)
2017,Mexico,United States,36.279896,Latin America and the Caribbean,Northern America
2017,United Arab Emirates,Algeria,36.26321,Northern Africa and Western Asia,Northern Africa and Western Asia
2017,China,Ecuador,36.235065,China,Latin America and the Caribbean
2017,Greece,Bulgaria,36.201565,Europe,Europe
2017,United States,Venezuela,36.188,Northern America,Latin America and the Caribbean
2017,Belgium,Spain,36.08866,Europe,Europe
2017,Brazil,Finland,36.023293,Latin America and the Caribbean,Europe
2017,Uganda,Yemen,36.0,Sub-Saharan Africa,Northern Africa and Western Asia
2017,Malawi,United States,36.0,Sub-Saharan Africa,Northern America
2017,China,Belarus,35.835323,China,Europe
2017,Poland,"Korea, Republic",35.823723,Europe,Eastern and South-Eastern Asia (excl. China)
2017,United States,Pakistan,35.788113,Northern America,Central and Southern Asia
2017,Malawi,Spain,35.779232,Sub-Saharan Africa,Europe
2017,China,Gambia,35.74,China,Sub-Saharan Africa
2017,South Africa,Canada,35.61382,Sub-Saharan Africa,Northern America
2017,"China, Hong Kong SAR",China,35.497,China,China
2017,Germany,New Zealand,35.456512,Europe,Australia and New Zealand
2017,Pakistan,Canada,35.422565,Central and Southern Asia,Northern America
2017,Germany,Turkey,35.380554,Europe,Northern Africa and Western Asia
2017,United States,Philippines,35.35715,Northern America,Eastern and South-Eastern Asia (excl. China)
2017,China,Niger,35.354,China,Sub-Saharan Africa
2017,India,Belarus,35.28399,Central and Southern Asia,Europe
2017,Bangladesh,Kuwait,35.238,Central and Southern Asia,Northern Africa and Western Asia
2017,Free Zones,Iran,35.155,,Central and Southern Asia
2017,Germany,Brazil,35.153473,Europe,Latin America and the Caribbean
2017,China,Morocco,35.133347,China,Northern Africa and Western Asia
2017,"Other Asia, nes",Singapore,35.039124,,Eastern and South-Eastern Asia (excl. China)
2017,United Kingdom,Greece,35.037914,Europe,Europe
2017,China,Slovakia,34.938026,China,Europe
2017,Sri Lanka,Nigeria,34.901485,Central and Southern Asia,Sub-Saharan Africa
2017,United States,Australia,34.89489,Northern America,Australia and New Zealand
2017,Indonesia,"Korea, Republic",34.894814,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2017,Poland,Austria,34.869408,Europe,Europe
2017,Australia,Indonesia,34.78698,Australia and New Zealand,Eastern and South-Eastern Asia (excl. China)
2017,Germany,Greece,34.655766,Europe,Europe
2017,State of Palestine,Israel,34.63431,Northern Africa and Western Asia,Northern Africa and Western Asia
2017,Kyrgyzstan,Kazakhstan,34.600082,Central and Southern Asia,Central and Southern Asia
2017,China,Egypt,34.559883,China,Northern Africa and Western Asia
2017,Germany,Romania,34.52961,Europe,Europe
2017,Germany,Portugal,34.528614,Europe,Europe
2017,United Arab Emirates,Malaysia,34.476856,Northern Africa and Western Asia,Eastern and South-Eastern Asia (excl. China)
2017,Vietnam,Spain,34.45371,Eastern and South-Eastern Asia (excl. China),Europe
2017,Argentina,Sweden,34.447388,Latin America and the Caribbean,Europe
2017,Germany,Greece,34.411522,Europe,Europe
2017,United Arab Emirates,Germany,34.33469,Northern Africa and Western Asia,Europe
2017,Argentina,Jordan,34.314926,Latin America and the Caribbean,Northern Africa and Western Asia
2017,United Arab Emirates,India,34.303375,Northern Africa and Western Asia,Central and Southern Asia
2017,Vietnam,Syria,34.3,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2017,United Kingdom,Russian Federation,34.276,Europe,Europe
2017,Iran,Iraq,34.244,Central and Southern Asia,Northern Africa and Western Asia
2017,Sri Lanka,Lithuania,34.22383,Central and Southern Asia,Europe
2017,Kazakhstan,Netherlands,34.04052,Central and Southern Asia,Europe
2017,Netherlands,Vietnam,34.04,Europe,Eastern and South-Eastern Asia (excl. China)
2017,Niger,Togo,34.0,Sub-Saharan Africa,Sub-Saharan Africa
2017,"Korea, Republic",Nigeria,33.980434,Eastern and South-Eastern Asia (excl. China),Sub-Saharan Africa
2017,Indonesia,Burkina Faso,33.972,Eastern and South-Eastern Asia (excl. China),Sub-Saharan Africa
2017,Spain,Netherlands,33.96015,Europe,Europe
2017,Luxembourg,Italy,33.936,Europe,Europe
2017,Rwanda,Switzerland,33.89547,Sub-Saharan Africa,Europe
2017,Vietnam,United States,33.784424,Eastern and South-Eastern Asia (excl. China),Northern America
2017,Sri Lanka,Canada,33.75672,Central and Southern Asia,Northern America
2017,China,Estonia,33.739258,China,Europe
2017,Iran,Malaysia,33.69944,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2017,Netherlands,Ireland,33.697,Europe,Europe
2017,Germany,France,33.676865,Europe,Europe
2017,Czech Republic,Austria,33.674805,Europe,Europe
2017,Fiji,Samoa,33.66554,Oceania (excl. Australia and New Zealand),Oceania (excl. Australia and New Zealand)
2017,United Kingdom,Norway,33.64406,Europe,Europe
2017,Thailand,Singapore,33.583145,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2017,Germany,Australia,33.51077,Europe,Australia and New Zealand
2017,Costa Rica,Nicaragua,33.507034,Latin America and the Caribbean,Latin America and the Caribbean
2017,India,Cameroon,33.4559,Central and Southern Asia,Sub-Saharan Africa
2017,Argentina,Turkey,33.429886,Latin America and the Caribbean,Northern Africa and Western Asia
2017,United States,Costa Rica,33.27822,Northern America,Latin America and the Caribbean
2017,France,Burkina Faso,33.25462,Europe,Sub-Saharan Africa
2017,Turkey,Jordan,33.253,Northern Africa and Western Asia,Northern Africa and Western Asia
2017,Singapore,Malaysia,33.240868,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2017,India,Turkey,33.200005,Central and Southern Asia,Northern Africa and Western Asia
2017,Sri Lanka,Philippines,33.133434,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2017,Mauritania,Mali,33.0,Sub-Saharan Africa,Sub-Saharan Africa
2017,Netherlands,United Arab Emirates,32.968,Europe,Northern Africa and Western Asia
2017,Uganda,Sudan,32.94215,Sub-Saharan Africa,Northern Africa and Western Asia
2017,Spain,Germany,32.87374,Europe,Europe
2017,Vietnam,Algeria,32.84,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2017,Pakistan,Greece,32.768448,Central and Southern Asia,Europe
2017,Canada,Indonesia,32.76,Northern America,Eastern and South-Eastern Asia (excl. China)
2017,United Kingdom,Sweden,32.73838,Europe,Europe
2017,Indonesia,Uzbekistan,32.71,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2017,India,Andorra,32.68,Central and Southern Asia,Europe
2017,Philippines,Malaysia,32.6389,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2017,France,Italy,32.599228,Europe,Europe
2017,"Other Asia, nes",Vietnam,32.58929,,Eastern and South-Eastern Asia (excl. China)
2017,Poland,United States,32.578438,Europe,Northern America
2017,Thailand,Malaysia,32.57716,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2017,Bulgaria,Greece,32.52526,Europe,Europe
2017,China,China,32.436,China,China
2017,Kenya,France,32.418865,Sub-Saharan Africa,Europe
2017,Indonesia,Maldives,32.418,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2017,India,Azerbaijan,32.41509,Central and Southern Asia,Northern Africa and Western Asia
2017,Sri Lanka,Oman,32.391422,Central and Southern Asia,Northern Africa and Western Asia
2017,Sri Lanka,Finland,32.387707,Central and Southern Asia,Europe
2017,Italy,France,32.33426,Europe,Europe
2017,China,Peru,32.329964,China,Latin America and the Caribbean
2017,Malaysia,Vietnam,32.311832,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
